item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,country,region,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,enrichment_source_file,metadata_recovery_source,metadata_recovery_version,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash,culture_source,culture_canonical,culture_components,culture_component_count,culture_attribution_type,culture_mapping_decision,culture_mapping_basis,culture_strict_ground_truth_eligible,culture_mapping_status,culture_mapping_note,culture_mapping_version,image_download_status,image_acquisition_action,image_final_url,image_content_type,image_bytes,image_width,image_height,image_format,image_download_version
MET:307843,MET,307843,,Bolsa textil,Tapestry Bag with Fringes,,Nasca,Nasca,8th–9th century,8th–9th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,https://www.metmuseum.org/art/collection/search/307843,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307843.jpg,03370ac6c83f98220f601ae2722891542604087cb3bf28d80753452ee387d319,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,image/jpeg,512181,1251,1926,JPEG,image_download_v1
MET:307844,MET,307844,,Bolsa textil,Fringed Bag,,Nasca,Nasca,7th century,7th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,https://www.metmuseum.org/art/collection/search/307844,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307844.jpg,4b593614b0e3292b3ef48b81c0fdbdc1b06c475390360a56ea6f1b1b1eab7f3b,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,image/jpeg,574518,1197,1719,JPEG,image_download_v1
MET:307846,MET,307846,,Panel textil,Panel with Birds,,Inca,Inca,15th–16th century,15th–16th century,panel_textil,panel_textil,fibra de camélido,Camelid hair,tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,https://www.metmuseum.org/art/collection/search/307846,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['panel'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307846.jpg,4bccc6bacfe89bddc149432e9f4e45c46ac19fc192203b103e3ad0cf22c507d0,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,image/jpeg,2231364,2385,2220,JPEG,image_download_v1
MET:307851,MET,307851,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,3rd–2nd century BCE,3rd–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,https://www.metmuseum.org/art/collection/search/307851,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307851.jpg,769a0b5fa663f784d056be1ba48d21495bb346c95d5256fa34199360a2c6cb2d,,Paracas,Paracas,Paracas,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,image/jpeg,798941,1377,1755,JPEG,image_download_v1
MET:307852,MET,307852,,Manto textil,Embroidered Mantle Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Mantle fragment,Mantle fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,https://www.metmuseum.org/art/collection/search/307852,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307852.jpg,0984a3ba086747b9f3b927f8dc433bfb0ca05077b5948b2470b14ae795a006cd,,Paracas,Paracas,Paracas,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,image/jpeg,942648,1395,1755,JPEG,image_download_v1
MET:307853,MET,307853,,Fragmento textil,Embroidered Fragment,,Paracas,Paracas,5th–2nd century BCE,5th–2nd century BCE,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,https://www.metmuseum.org/art/collection/search/307853,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307853.jpg,0bb64e12a64474f64b4994fcf62911faab059677fa86adb94fb7be0809364ea1,,Paracas,Paracas,Paracas,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,image/jpeg,88202,680,523,JPEG,image_download_v1
MET:307933,MET,307933,,Fragmento textil,Tapestry Fragment with Figures,,Nasca (?),Nasca (?),10th–15th century,10th–15th century,Textile fragment,Textile fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,https://www.metmuseum.org/art/collection/search/307933,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307933.jpg,242d939eec1bfaeecc38fbc6c6acfcee886b74a77f94c8d124ea2f8067ed4b3d,,Nasca (?),Nasca,Nasca,1,uncertain,include_non_strict,uncertain_attribution,False,resolved,"La fuente presenta incertidumbre explícita, alternativas o signos de interrogación. Se conserva para análisis descriptivo, pero no se utiliza como ground truth cultural estricto.",culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,image/jpeg,6609919,4000,2649,JPEG,image_download_v1
MET:307940,MET,307940,,Fragmento textil,Fragment,,Chancay,Chancay,12th–14th century,12th–14th century,Textile fragment,Textile fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,https://www.metmuseum.org/art/collection/search/307940,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307940.jpg,8bc632283b80e74639a65cb61ec237de3a8a2d11613d56d74ee6896898b1a228,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,image/jpeg,3558373,2209,2849,JPEG,image_download_v1
MET:307941,MET,307941,,Bolsa textil,Bag Tassel,,Inca,Inca,15th–16th century,15th–16th century,bolso_textil,bolso_textil,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,Textil,Peru,,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",https://www.metmuseum.org/art/collection/search/307941,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307941.jpg,92a281bb3b61d950b84559455169ed6f78dc183a2fe45251fecb50fe4d4dfdc1,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",image/jpeg,605322,1116,1863,JPEG,image_download_v1
MET:307943,MET,307943,,Fragmento textil,Fragment,,Chancay,Chancay,12th–14th century,12th–14th century,Fragment,Fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,https://www.metmuseum.org/art/collection/search/307943,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307943.jpg,1afc32ba17e2f2a9f584c453f1e380054e2b4f34954fce442d3b26cf49dfb5ef,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,image/jpeg,582767,1233,1908,JPEG,image_download_v1
MET:307944,MET,307944,,Faja textil,Sash,,Chimú,Chimú,10th–15th century,10th–15th century,Sash,Sash,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,https://www.metmuseum.org/art/collection/search/307944,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307944.jpg,a84c5d0263952f8f3dd96f597d3204d06b714d9653bb652900e87d397798f5b4,,Chimú,Chimu,Chimu,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,image/jpeg,3656901,4000,2649,JPEG,image_download_v1
MET:307950,MET,307950,,Túnica textil,Tunic,,Nasca,Nasca,7th century,7th century,Tunic,Tunic,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,https://www.metmuseum.org/art/collection/search/307950,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307950.jpg,8e78c9f8aea548a8b88bcdd52db4f32ec2a4d5712d7862e4591bb783d779b970,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,image/jpeg,3626515,4000,3159,JPEG,image_download_v1
MET:307953,MET,307953,,Fragmento textil,Fragmentary Band,,Nasca,Nasca,2nd century BCE,2nd century BCE,Band fragment,Band fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,https://www.metmuseum.org/art/collection/search/307953,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307953.jpg,8d2885bf559281f75f8798add35fdcb3ffbcbaddb3a031a541262d88d58cfe43,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,image/jpeg,306800,2007,603,JPEG,image_download_v1
MET:307959,MET,307959,,Faja textil,Sash or Headband,,Nasca,Nasca,7th century,7th century,Sash,Sash,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,https://www.metmuseum.org/art/collection/search/307959,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307959.jpg,1fc38614bf907049c66b46fd47537069b742f88b373fc96b7d8fc4f6929db5f9,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,image/jpeg,197987,2270,378,JPEG,image_download_v1
MET:307960,MET,307960,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,https://www.metmuseum.org/art/collection/search/307960,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307960.jpg,a541a2f127287d2f89807129e91b0e9becc93031d4801d4b4b427f840ee8fbf3,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,image/jpeg,397327,2151,615,JPEG,image_download_v1
MET:307961,MET,307961,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,https://www.metmuseum.org/art/collection/search/307961,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307961.jpg,f2c4999176b3f0d8f0e86985c1c9eb11134dab41f0241b031fb7232413609ae4,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,image/jpeg,1363691,1369,2905,JPEG,image_download_v1
MET:307962,MET,307962,,Fragmento textil,Bag Fragment,,Nasca,Nasca,7th century,7th century,Bag fragment,Bag fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,https://www.metmuseum.org/art/collection/search/307962,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307962.jpg,f502a68315f0fa0145e2e9981120b77a79fbdb7d1836d72cb8e66fae0cd4dbd5,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,image/jpeg,837501,1710,1581,JPEG,image_download_v1
MET:307963,MET,307963,,Bolsa textil,Bag,,Nasca,Nasca,8th–9th century,8th–9th century,Bag,Bag,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,https://www.metmuseum.org/art/collection/search/307963,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307963.jpg,bfec0297b06011b8e196def54b1b5d806383caa03406a0c0cb89a3c960ef1be0,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,image/jpeg,533963,1242,1791,JPEG,image_download_v1
MET:307964,MET,307964,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Band fragment,Band fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,https://www.metmuseum.org/art/collection/search/307964,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307964.jpg,1e87b40b54752cb0cda25c39b375478a1139f944bbefa4ecb18e32da0c431ee1,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,image/jpeg,134321,1935,414,JPEG,image_download_v1
MET:307965,MET,307965,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Band fragment,Band fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,https://www.metmuseum.org/art/collection/search/307965,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307965.jpg,c60b76990f1dc4c369dda5b9c02dcaf2aa305769442ae6ffc68a5b5a1d49e157,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,image/jpeg,125086,1935,414,JPEG,image_download_v1
MET:307966,MET,307966,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Band fragment,Band fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,https://www.metmuseum.org/art/collection/search/307966,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307966.jpg,a12ec73e784d865c76f052dabfc6d9c7763f123d51e4e74dfe04fa9d4dc4c6b1,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.14%20-15.jpg,image/jpeg,320808,2253,636,JPEG,image_download_v1
MET:307967,MET,307967,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Band fragment,Band fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,https://www.metmuseum.org/art/collection/search/307967,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307967.jpg,9600ea4abae3d79807d59a7e7cc3d1113fe5fa12e6117084f7984661cb93dad1,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.14%20-15.jpg,image/jpeg,313271,2253,636,JPEG,image_download_v1
MET:307968,MET,307968,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Band fragment,Band fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,https://www.metmuseum.org/art/collection/search/307968,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307968.jpg,09bf5f75e8af3f04260bef8dc0367e1491b3b49db4915bf67233956455b78ae4,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,image/jpeg,324222,2267,495,JPEG,image_download_v1
MET:307972,MET,307972,,Fragmento textil,Band Fragment,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,https://www.metmuseum.org/art/collection/search/307972,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_307972.jpg,3cc3e03475ea1fc59d9fc520d0d968347e5e26e540f95d5a0c680ebe64d84f7b,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,image/jpeg,416636,603,1917,JPEG,image_download_v1
